station_code,station_name,state,zone,latitude,longitude,address
KFU,KOHAND,,,29.494782,76.968758,
GRA,GHARAUNDA,,,29.541636,76.96575000000001,
BZJT,BAZIDA JATAN,,,29.613391,76.965812,
KUN,KARNAL,,,29.694566000000002,76.969821,
BZK,BHAINI KHURD,,,29.751544,76.95536200000001,
TRR,TARAORI,,,29.797906,76.93858,
NLKR,NILOKHERI,,,29.831492,76.925491,
KKDE,KURUKSHETRA JN,,,29.969440000000002,76.852795,
DAVM,DHANUVACHAPURAM,Kerala,SR,8.378802,77.124352,"Dhanuvachapuram, Kerala"
CTS,CHATTRIPUT,Orissa,ECoR,18.922722,82.590027,"Jeypore, Orissa"
DAVJ,D.A.V.C.H. JALANDHAR,Punjab,NR,31.346977000000003,75.56132,"Jalandhar, Punjab"
DLPI,INDRAPURI,Delhi NCT,NR,28.628342466499998,77.14358825779999,"Delhi Cantonment, Delhi NCT"
GRG,Guwarighat,Madhya Pradesh,SECR,23.110295,79.92761300000001,"Gwarighat, Madhya Pradesh"
DSJ,DELHI SAFDARJUNG,Delhi NCT,NR,28.582121,77.186969,"Netaji Nagar, Delhi NCT"
DHRN,DHURANA,Haryana,NR,29.253606,76.803295,"Panipat, Haryana"
DUK,DUDIA,Rajasthan,NWR,25.934458,72.902042,"Dundara, Rajasthan"
DAJ,DUROJI,Karnataka,SWR,15.227107,76.70013,"Bellary, Karnataka"
BTPH,CHAKIA THERMAL HALT,,,25.4012639369,86.01624276369999,
JDDA,JATHA,,,22.0159803866,82.875333703,
JDI,JHARRADIH,,,21.999876,83.050747,
DKO,Devakottai Road,Tamil Nadu,SR,10.037610999999998,78.761747,"NH 210, Tamil Nadu"
DIB,DIBAI,Uttar Pradesh,NR,28.19378,78.303084,"Dibai, Uttar Pradesh"
CNJO,JUHI OUTER CABIN,,,26.4531901925,80.3239098425,
LMA,LAMBIYA,Rajasthan,NWR,25.578333999999998,74.58561499999999,"National Highway 79, Rajasthan"
DBLG,DBLG,,,,,
DOHM,Devgarh Madriya,Rajasthan,NWR,25.610206,73.855552,"Devgarh, Rajasthan"
NHLG,NHLG,,,,,
DYE,DAYANAND NAGAR,Andhra Pradesh,SCR,17.456247,78.53134999999999,"Secunderabad, Andhra Pradesh"
DBV,DABILPUR,Andhra Pradesh,SCR,17.674226,78.470315,"Rangareddy, Andhra Pradesh"
JGLP,JGLP,,,,,
BGZ,BAHADURGARH,Haryana,NR,28.700863000000002,76.930886,"Bahadurgarh, Haryana"
PNSR,PNSR,,,,,
DME,DAMNAGAR,Gujarat,WR,21.688346,71.509053,"Damnagar, Gujarat"
AG,Aranghata,West Bengal,ER,23.242037,88.613551,"Haranath Para Ln, West Bengal"
RLG,RELANGI,Andhra Pradesh,SCR,16.709921,81.64411,"Relangi, Andhra Pradesh"
CCAB,BMY C CABIN,,,21.209789,81.44306300000001,
DNDI,DHONDI,Maharashtra,SCR,19.106268,76.736112,"State Highway 148, Maharashtra"
NDO,NIDUBROLU,,,16.067904,80.557243,
FKA,Fazilka,Punjab,NR,30.408641,74.02541699999999,"Fazilka, Punjab"
TDD,TADEPALLIGUDEM,,,16.809960999999998,81.526314,
PTPU,PRATTIAPADU,,,16.820864999999998,81.581431,
BDHT,Bardi Halt,Madhya Pradesh,SECR,21.621177,78.822411,"State Highway 19, Madhya Pradesh"
DJL,Dodajala Lake,Karnataka,SWR,13.183156,77.652122,"Hosur Road., Karnataka"
DIU,Dhing,Assam,NFR,26.453101,92.45086500000001,"National Highway 37, Assam"
DGQ,Dugdol,Gujarat,NWR,24.631708,72.096828,"Dhanera, Gujarat"
DAU,Dagru,Punjab,NR,30.834858,75.047442,"Dagru, Punjab"
GWH,GHOSHAWAR,,,25.737421135399998,85.24335073670001,
HJP,HAJIPUR JN,,,25.702909000000002,85.2155,
ENBG,ENBG,,,,,
PUK,PUDUKAD,,,10.420507,76.26070700000001,
NYI,NELLAYI,,,10.392415000000002,76.275994,
UKL,UTTUKULI,,,11.156494,77.448615,
TUP,TIRUPPUR,,,11.108906,77.341247,
SNO,SOMANUR,,,11.087247,77.18638,
SUU,SULUR ROAD,,,11.049634,77.11729,
IGU,IRUGUR,,,11.017199,77.06913399999999,
SHI,SINGANALLUR,,,11.012921,77.03945900000001,
PLMD,PILAMEDU,,,11.033241,76.999566,
CBE,COIMBATORE JN,,,10.997639,76.966298,
PTJ,PODANUR JN,,,10.965425,76.990125,
MDKI,MADUKARAI,,,10.900858,76.94295000000001,
IJK,IRINJALAKUDA,,,10.339456,76.280924,
CKI,CHALAKUDI,,,10.3017975,76.3218076,
DINR,DIVINE NAGAR,,,10.2853993721,76.3363143628,
KRAN,KORATTI ANGADI,,,10.260123,76.355901,
KUC,KARUKKUTTY,,,10.225757,76.373077,
AFK,ANGAMALI,,,10.183676,76.37786,
CWR,CHOVVARA,,,10.133064,76.37218899999999,
DJ,Darjeeling,West Bengal,NFR,27.038151,88.263326,"Darjeeling, West Bengal"
AWY,ALUVA,,,10.108163,76.356508,
KLMR,KALAMASSERY,,,10.061818,76.32695600000001,
IPL,EDAPPALLY,,,10.034338,76.298271,
ERN,ERNAKULAM TOWN,,,9.991582000000001,76.2861,
ETMD,ETTIMADAI,,,10.898788,76.89715500000001,
WRA,WALAYAR,,,10.8471810329,76.8376135147,
DBN,Dhablan,Punjab,NR,30.3379133215,76.276917865,"Gurudwara Ishar Darbar Rd, Punjab"
DBF,Dabpal,Chhattisgarh,?,18.927979999999998,81.488923,"Dabpal, Chhattisgarh"
DBZ,Dhing Bazar,Assam,NFR,26.455873,92.481039,"Mathaouri Rd, Assam"
CLMD,CHULLIMADA,,,10.837164999999999,76.801793,
KTKU,KOTTEKAD,,,10.815731,76.693457,
DLC,DALMERA,Rajasthan,NWR,28.417832,73.65658,"Bikaner, Rajasthan"
TNU,TIRUNETTUR,,,9.933729,76.30765699999999,
KUMM,KUMBALAM,,,9.906723,76.3116,
AROR,AROOR HALT,,,9.8791031,76.30283299999999,
EZP,EZHUPPUNNA,,,9.820288000000001,76.302391,
TUVR,TURAVUR,,,9.772809,76.309979,
ERSC,ERNAKULAM JN. C,,,9.978060000000001,76.28985899999999,
DIR,DHANAPUR ORISSA,Orissa,ECoR,18.945173,82.50739300000001,"National Highway 43, Orissa"
DRN,DEORANIAN,Uttar Pradesh,NER,28.64478,79.476473,"SH 37, Uttar Pradesh"
BGS,BEGU SARAI,Bihar,ECR,25.425296,86.134476,"06243-222853, Bihar"
BQQ,BAKHLETA,,,23.846381,79.96972000000001,
GBP,GULABPURA,Rajasthan,NWR,25.9027951891,74.65595449829999,"Gulabpura, Rajasthan"
REI,RITHI,,,23.904168,80.140267,
MBWC,MORADABAD WEST,,,28.83865785,78.7596338837,
HRH,HARTHALA,,,28.8719872056,78.73559542849999,
GOA,GOHAD ROAD,Madhya Pradesh,NCR,26.480421000000003,78.439153,"Bhind, Madhya Pradesh"
DHNR,DHANORA DECCAN,Maharashtra,SCR,19.465517438899997,78.13275402709999,"Kinwat, Maharashtra"
ALD,ALLAHABAD JN,,,25.446241,81.828816,
ETAH,Etah,Uttar Pradesh,NCR,27.571173,78.65391899999999,"Etah, Uttar Pradesh"
GG,GANDHIGRAM,Gujarat,WR,23.02676,72.568831,"Ahmedabad, Gujarat"
BSL,BHUSAVAL JN,,,21.0472812,75.78867170000001,
KOPR,KOPAR ROAD,,,19.211345,73.077841,
GGLE,GANGATIKURI,West Bengal,ER,23.71822,88.087286,"State Highway 6, West Bengal"
KWD,KARWANDIA,,,24.953195,84.084599,
GDD,Gadra Road,Rajasthan,NWR,25.743851,70.64304,"Gadara, Rajasthan"
SSM,SASARAM,,,24.955926,84.019423,
DTAE,DHATRIGRAM,West Bengal,ER,23.277796,88.31182199999999,"Dhatrigram, West Bengal"
SLOR,SELOO ROAD,,,20.776649999999997,78.71490899999999,
SNI,SINDI,,,20.816446,78.883342,
DNUA,Dhansura,Gujarat,WR,23.351916,73.19870999999999,"State Highway 68, Gujarat"
SGRD,SULGARE,,,22.019979,82.743775,
BUA,BARADWAR,,,22.011725000000002,82.813724,
SKT,SAKTI,,,22.011785000000003,82.956526,
EDU,ERIODU,Tamil Nadu,SR,10.515627989999999,78.05712899000001,"State Highway 74, Tamil Nadu"
SUJ,SARJU,,,27.111885,81.648076,
GDN,GANGAIKONDAN,Tamil Nadu,SR,8.830736,77.786203,"Thoothukudi, Tamil Nadu"
LDR,LANDAURA,,,29.814493,77.941557,
DUN,DUGANPUR,,,28.658317,79.13019,
CBJ,CLUTTER BUCK GANJ,,,28.396895,79.371946,
BE,BAREILLY,,,28.337154299999998,79.4108444,
NHGJ,NHGJ,,,,,
DTC,DITOKCHERRA,Assam,NFR,25.090538,92.798715,"North Cachar Hills, Assam"
BPG,BADURPUR GHAT,Assam,NFR,24.872902,92.581099,"National Highway 53, Assam"
GIW,Girdharpur,Rajasthan,NCR,25.845508,76.794583,"State Highway 6, Rajasthan"
RYS,RASURIYA,,,28.26396,79.47445900000001,
NYO,NAYAGAON,,,25.763263,85.099366,
PMU,PARMANANDPUR,,,25.741290999999997,85.133951,
GIR,Gainsari Junction,Uttar Pradesh,NER,27.526839296800002,82.5441789069,"Balrampur, Uttar Pradesh"
BPP,BAPATLA,,,15.9086144,80.46842480000001,
APL,APPIKATLA,,,15.970371,80.514466,
MCVM,MACHAVARAM,,,16.025343,80.54154100000001,
CEL,CHEBROL,,,16.819948,81.396533,
GGH,Ghogardiha,Bihar,ECR,26.282768,86.468503,"Ghoghardiha, Bihar"
BPY,BADAMPUDI,,,16.828104,81.473751,
ARD,AMARDA ROAD,,,21.734258,87.102374,
PY,PERUNDURAI,,,11.25334,77.628672,
FSR,FAQARSAR,Punjab,NR,30.189431000000003,74.57257200000001,"Fakarsar, Punjab"
CFG,CHAKITING,Assam,NFR,26.5616754046,94.0956546234,"Dhodar Ali, Assam"
IGR,INGUR,,,11.22501,77.587299,
VZ,VIJAYAMANGALAM,,,11.195525,77.522231,
DLA,DOULTA,,,24.998509000000002,78.42932499999999,
TBT,TALBAHAT,,,25.039255,78.414552,
MZX,MATATILA,,,25.0851,78.40284000000001,
BZY,BASAI,,,25.142923,78.394254,
BAB,BABINA,,,25.237832,78.451748,
KHJ,KHAJRAHA,,,25.304157999999997,78.478365,
BJI,BIJAULI,,,25.3764678,78.51774610000001,
JHSA,JHANSI A CABIN,,,25.41949,78.545787,
JHS,JHANSI JN,,,25.443585,78.55298499999999,
KRQ,KARARI,,,25.530800000000003,78.509084,
DAA,DATIA,,,25.641070000000003,78.456356,
SOR,SONAGIR,,,25.730668,78.409099,
KTRA,KOTRA,,,25.811253999999998,78.381661,
DBA,DABRA,,,25.881197,78.331015,
SMTL,SIMARIATAL,,,25.9219956094,78.3042595734,
AEH,ANANT PAITH,,,25.955389501299997,78.2761320917,
FRH,Farhatnagar,Uttar Pradesh,NR,27.081164,80.143212,"Farhatnagar, Uttar Pradesh"
GATD,Gautamdhara,Jharkhand,SER,23.3498809788,85.6329945703,"Gautamdhara, Jharkhand"
GEG,Gir Gadhara,Gujarat,WR,20.906347,70.919246,"Junagadh, Gujarat"
FLD,Phulad,Rajasthan,NWR,25.623979,73.81311799999999,"State Highway 62, Rajasthan"
GADM,Ganga Dham,Uttar Pradesh,NER,27.20976,81.930509,"Ganga Dham, Uttar Pradesh"
DTR,Dhamtari,Chhattisgarh,SECR,20.714515000000002,81.550321,"Dhamtari, Chhattisgarh"
DRW,DHAREWADA,Gujarat,WR,23.960815999999998,72.378575,"Unjha, Gujarat"
KZQ,KHIMEL,Rajasthan,NWR,25.300189,73.279577,"Jawai Bandh, Rajasthan"
HDU,HARDUA,,,23.9150542164,80.2834127417,
HDW,HALDWANI,Uttarakhand,NER,29.215097,79.533732,"Haldwani, Uttarakhand"
AKT,AKALTARA,,,22.029121,82.422049,
HBU,Halbarga,Karnataka,SCR,17.988470000000003,77.298175,"Halbarga, Karnataka"
GNH,GANGAKHER,Maharashtra,SCR,18.973377,76.755511,"State Highway 217, Maharashtra"
NIA,NAILA,,,22.022963999999998,82.56458900000001,
KMGE,KUMAHU,,,24.976944,83.946305,
SSG,SHIU SAGAR ROAD,,,24.999464999999997,83.895453,
CPH,CHAMPA,,,22.034731,82.665149,
GPX,Gautampura Road,Madhya Pradesh,WR,23.2008894,75.68198989999999,"Barnagar, Madhya Pradesh"
RGQ,RAIGADH ROAD,Gujarat,NWR,23.596666,73.183592,"National Highway 8, Gujarat"
GS,GODHANESHWAR,Gujarat,WR,22.68118,72.36834,"Bagodara Dholka Link Rd, Gujarat"
GLH,Gulaothi,Uttar Pradesh,NR,28.582962,77.801799,"Gulaothi, Uttar Pradesh"
HNB,Hasanabad,West Bengal,ER,22.570155,88.912953,"Taki, West Bengal"
PUA,PULLA,,,16.809911,81.324846,
KKRM,KAIKORAM,,,16.815341,81.36421899999999,
JER,JALESWAR,,,21.79749,87.22049100000001,
FYZ,FAIZULLAPUR,,,25.869213,80.893347,
ED,ERODE JN,,,11.327682,77.72593400000001,
HR,Harpalu,Rajasthan,NWR,28.569053803099997,75.4910470972,"Bahal, Rajasthan"
RUB,RASULABAD,,,25.826999,80.977088,
SNIE,SATH NARAINI,,,25.795325,81.03942,
DUR,DESUR,Karnataka,SWR,15.754344,74.49801,"Desur, Karnataka"
CNC,CHINCHLI,Karnataka,SWR,16.571696999999997,74.855323,"Belagavi, Karnataka"
MTB,MATLABPUR,,,28.989821,78.656727,
KNT,KANTH,,,29.059768000000002,78.621471,
MWE,MEWA NAWADA,,,29.118385,78.613167,
SEO,SEOHARA,,,29.204807000000002,78.580977,
CAJ,CHAKRAJ MAL,,,29.249784000000002,78.536047,
DPR,DHAMPUR,,,29.305446,78.501588,
HBW,HABIBWALA,,,29.349034,78.47897300000001,
GKD,GADHAKDA,Gujarat,WR,21.237962,71.38171899999999,"Gadhakada Rd, Gujarat"
PNI,PURAINI,,,29.388929,78.445574,
NGG,NAGINA,,,29.437919,78.424119,
BEK,BUNDKI,,,29.522577000000002,78.3932854,
GYN,GYANPUR ROAD,Uttar Pradesh,NER,25.280144010999997,82.4272883557,"Bhadohi District, Uttar Pradesh"
MSDR,MURSHADPUR,,,29.57239523,78.3756456903,
NBD,NAJIBABAD JN,,,29.603540000000002,78.335733,
FZL,FAZALPUR,,,29.5937410175,78.27795372130001,
CNK,CHANDOK,,,29.576786,78.152782,
BLW,BALAWALI,,,29.6274345,78.1124328,
RSI,RAISI,,,29.6928321018,78.0664335504,
AAR,ADESAR,Gujarat,WR,23.552978399500002,70.9720505023,"Dist. Kachchh, Gujarat"
HRR,HARIHAR,Karnataka,SWR,14.515431,75.812314,"Harihar, Karnataka"
GVA,Ganguwada,Andhra Pradesh,ECoR,18.66763705,84.1072235,"Ganguwada, Andhra Pradesh"
GUX,Gurhi,Madhya Pradesh,SCR,21.629554,76.58074500000001,"Khandwa, Madhya Pradesh"
HMH,HANUMANGARH JN,Rajasthan,NWR,29.614904,74.297633,"Hanumangarh, Rajasthan"
AAM,Angadippuram,Kerala,SR,10.979489000000001,76.20734300000001,"Angadipuram, Kerala"
PHR,PHILLAUR JN,,,31.016907,75.78576100000001,
LDW,LADHOWAL,,,31.016957,75.78581100000001,
LDH,LUDHIANA JN,,,30.912367,75.84787299999999,
BHOI,DHANDARIKALAN BLOCK HUT,,,30.894741,75.87188,
HKR,Kiwar Khed,Maharashtra,SCR,21.186952,76.8767,"State Highway 194, Maharashtra"
DDL,DHANDARI KALAN,,,30.874477,75.90949099999999,
SNL,SANAHWAL,,,30.837436,75.9795,
DOA,DORAHA,,,30.804137,76.04330300000001,
JSPN,JASPALON,,,30.7847375851,76.0801522656,
CHA,CHAWAPALL,,,30.7594625741,76.127464975,
KNN,KHANNA,,,30.707973,76.22513400000001,
GVG,GOVINDGARH,,,30.6694834261,76.2970739075,
SIR,SIRHIND JN,,,30.624222,76.383194,
SDY,SADHOO GARH,,,30.5828632034,76.44847259640001,
SBJ,SARAI BANJARA,,,30.538386,76.515682,
RPJ,RAJPURA JN,,,30.486458949,76.5940201901,
SMU,SAMBHU,,,30.4290274715,76.684143667,
CDL,CHODIALA,,,29.896397999999998,77.738546,
IQB,IQBALPUR,,,29.875114,77.803799,
RK,ROORKEE,,,29.851671,77.87417,
DNRA,DHANDHERA,,,29.8434029837,77.9019227979,
DSNI,DAUSNI,,,29.784745,77.979636,
CPT,CHANNAPATNA,Karnataka,SWR,12.659673000000002,77.203824,"Channapatna, Karnataka"
KGF,KATHGHAR,,,28.826066,78.796689,
DLP,DALPATPUR,,,28.820438,78.87718699999999,
MPH,MUNDHA PANDE,,,28.800366999999998,78.939038,
RMU,RAMPUR,,,28.778862999999998,79.023419,
SAR,SHAHZAD NAGAR,,,28.750033000000002,79.05214699999999,
DAM,DHAMORA,,,28.707129000000002,79.087745,
AABH,AMBIKA BHAWANI HALT,,,25.751433665,84.9690033484,
DGA,DIGHWARA,,,25.743938,85.003168,
STLR,SITALPUR,,,25.768739999999998,85.03663800000001,
JDR,JIWDHARA,Bihar,ECR,26.581722,84.906874,"Jiwdhara, Bihar"
AWP,AGHWANPUR,,,28.939542,78.702865,
KIA,KHARI AMRAPUR,Gujarat,WR,23.390711,72.913948,"State Highway 237, Gujarat"
IMR,IBRAHIMPUR,Karnataka,SWR,16.802926,75.719362,"Bijapur, Karnataka"
JND,JUNAGADH JN,Gujarat,WR,21.530606,70.457612,"Junagadh, Gujarat"
JA,JALIYA,Gujarat,WR,21.8163569109,71.6324910046,"Ranuja Village Rd, Gujarat"
IDP,INDUPALLI,Andhra Pradesh,SCR,16.479094,80.87706899999999,"Krishna, Andhra Pradesh"
DBL,DODBELE,Karnataka,SWR,13.216441000000001,77.351193,"National Highway 4, Karnataka"
KVD,KHURMABAD ROAD,,,25.021489000000003,83.848303,
JBO,Jamadobu,Jharkhand,SER,23.715138999999997,86.410031,"Jharia, Jharkhand"
KTQ,KUDRA,,,25.048552,83.79337100000001,
PSE,PUSAULI,,,25.097235,83.72151,
STPT,SITAMPET,,,16.797409,81.211206,
JHBN,JHAMATPUR BAHARAN,West Bengal,ER,23.749987,88.098669,"Goai, West Bengal"
UBC,AMBALA CITY,,,30.378497,76.763996,
JIT,JIRAT,West Bengal,ER,23.098255,88.461461,"Jirat, West Bengal"
BMD,BHIMADOLU,,,16.80848173,81.26109679,
JDD,Jerthi Dadhia,Rajasthan,NWR,27.731618001396782,75.2010774705559,"MDR 87, Rajasthan"
LXD,LAKSHANNATH ROAD,,,21.842011,87.25095300000001,
JGJN,JUGIJAN,Assam,NFR,26.028001,92.81771,"National Highway 36, Assam"
JMI,JAMGURI,Assam,NFR,26.3877071452,93.9604479663,"National Highway 39, Assam"
CSM,CANSAULIM,Goa,SWR,15.344532000000001,73.897226,"Arossim Beach Rd, Goa"
BPW,BURHPURA,,,25.211179,78.42955,
IDM,Indemau,Uttar Pradesh,NR,26.318344,80.767021,"Indemau, Uttar Pradesh"
KSR,KASTURI,,,27.139983,81.728838,
MIR,MAIJAPUR,,,27.141734,81.773788,
JNO,Junnor Deo,Madhya Pradesh,CR,22.191279,78.592052,"Dongar Parasia, Madhya Pradesh"
GDK,GONDA KACHAHRI,,,27.1402272205,81.93402688110001,
BRCK,BARUACHAK,,,27.122672,82.055181,
JOL,Jogal,Orissa,?,21.696442,86.88271399999999,"Jogal, Orissa"
ICL,Ichauli,Uttar Pradesh,NCR,25.520955,80.178833,"Maudaha, Uttar Pradesh"
MOTG,MOTIGANJ,,,27.101387,82.103635,
JLHI,JHILAHI,,,27.072604043299997,82.17287785639999,
KAU,Kachna,West Bengal,NFR,25.6337383216,88.0246425354,"National Highway 34, West Bengal"
BBHL,Bela Bela,,,26.137192374999998,81.2487596802,
JOA,JANWAL,Maharashtra,SCR,18.559639999999998,76.75514700000001,"Latur, Maharashtra"
JADR,Jadar,Gujarat,WR,23.745814000000003,72.952369,"State Highway 9, Gujarat"
JJW,Jojwa,Gujarat,WR,22.253213000000002,73.642431,"Vadodara, Gujarat"
MUR,MANKAPUR JN,,,27.039058,82.227648,
LKNR,LAKHPAT NAGAR,,,27.0276257858,82.2775887885,
MSW,MASKANWA,,,27.0013792301,82.3597396039,
ANU,ANANGUR,,,11.396939999999999,77.820053,
POE,Pawapuri Road Halt,,,25.160225,85.512918,
SNC,S NARAYAN CHPLA,,,26.9810021017,82.3961659851,
HSB,Hasanbazar Halt,Bihar,ECR,25.2665823122,84.34929577759999,"Hasan Bazar, Bihar"
BNGY,BAHMAN JYOTIA,,,26.9662637829,82.4273550012,
PATI,PARSA TEWARI,,,26.95565,82.45215499999999,
JI,JHUSI,Uttar Pradesh,NER,25.431145,81.91664399999999,"NH 2, Uttar Pradesh"
GOVR,GOVINDNAGAR,,,26.864223000000003,82.707468,
BST,BASTI,,,26.815678,82.77005899999999,
ORW,ORWARA,,,26.802388999999998,82.83031100000001,
CRV,CHUREB,,,26.782155,82.97763599999999,
MOW,MANANWALA,,,31.612827000000003,74.96656200000001,
JNL,JANDIALA,,,31.589979,75.05441200000001,
TRA,TANGRA,,,31.576425999999998,75.107232,
JSH,Jaswantgarh,Rajasthan,NWR,27.668988,74.44396800000001,"Sujangarh, Rajasthan"
BTR,BUTARI,,,31.556444,75.183274,
BBKR,BABA BAKALARAYA,,,31.541835000000003,75.238827,
BEAS,BEAS,,,31.5193738,75.2908085,
DIW,DHILWAN,,,31.498953,75.335011,
RYM,RAMIDI HALT,,,31.4659508779,75.4078429907,
JKI,Kauriaa Jungle,Uttar Pradesh,?,26.881072,83.29979800000001,"National Highway 29, Uttar Pradesh"
HMR,HAMIRA,,,31.45628,75.432702,
KRE,KARTARPUR,,,31.432388,75.492544,
SRX,SURA NUSSI,,,31.380553,75.541964,
POM,Punthottam,,,10.93262802,79.65731229,
LOHA,Loha,Rajasthan,NWR,28.006921,74.619424,"Ratangarh, Rajasthan"
BBSL,BABA SODHAL NAGAR,,,31.3530203474,75.5648681348,
JUC,JALANDHAR CITY,,,31.331665,75.591499,
KBA,Kurabalakota,Andhra Pradesh,SCR,13.666284000000001,78.48584299999999,"Kurabalakota Railway Station, Andhra Pradesh"
JRC,JALANDHAR CANT,,,31.306235,75.63210600000001,
ABE,Ambikeshwar,Madhya Pradesh,NCR,26.368567,77.963828,"State Highway 2, Madhya Pradesh"
CEU,CHIHERU,,,31.262694745,75.70669127869999,
MLIH,MAULI HALT,,,31.175,75.769234,
MAUL,MAULA ALI,,,31.17531,75.769544,
GRY,GORAYA,,,31.129722,75.77419300000001,
JTO,Jutogh,Himachal Pradesh,NR,31.100734,77.122043,"Shimla, Himachal Pradesh"
JPS,Jamalpur Shaikhan,Punjab,?,29.699949,75.857438,"MDR 101, Punjab"
BTTN,BHATIAN,,,31.071444,75.780007,
PPDA,PANCHPATIA DEORIA HALT,,,25.768730655699997,84.9361293799,
KHBV,KHARBAO,Maharashtra,CR,19.297247,72.983444,"Thane, Maharashtra"
KEV,KELA DEVI,Rajasthan,WCR,27.015612,77.329069,"Bharatpur, Rajasthan"
KDE,KORADACHERI,Tamil Nadu,SR,10.771022,79.49003499999999,"Koradacheri, Tamil Nadu"
SHGN,SHRI GHASINAGAR,,,27.086514837299998,76.6268054126,
QGT,KOLAGHAT,,,22.434330919300002,87.879653656,
BW,BIWAI,,,27.110623039700002,76.6960924713,
KHM,KUSMHI,,,26.72824,83.453837,
NYN,NAINI,,,25.393138,81.86004199999999,
CTHR,CHITAHRA,Madhya Pradesh,WCR,24.862627000000003,80.842854,"MDR 11, Madhya Pradesh"
STA,SATNA,Madhya Pradesh,WCR,24.568619,80.827717,"Satna, Madhya Pradesh"
KALS,KALAS HALT,Karnataka,SWR,15.08644671,75.3899776996,"State Highway 6, Karnataka"
KLPM,KAILASAPURAM,Tamil Nadu,SR,8.847387005,77.9946102,"Thattaparai, Tamil Nadu"
KHNP,Khanapur Deccan,Karnataka,SCR,17.942175,77.382161,"State Highway 4, Karnataka"
KBSH,Krishna Ballabh,Jharkhand,ER,24.255819,86.482965,"Giridih, Jharkhand"
KEMA,KUKMA,Gujarat,WR,23.217031,69.766265,"Kutch, Gujarat"
KKDI,Karaikkudi Junction,Tamil Nadu,SR,10.068518,78.79331499999999,"Ariyakudi Road, Tamil Nadu"
JXN,JIRONA,Maharashtra,?,19.407451000000002,77.95139499999999,"Nanded, Maharashtra"
KJZ,KARONJI,Chhattisgarh,SECR,23.282475,82.923013,"Devipur, Chhattisgarh"
KDZ,Kandaghat,Himachal Pradesh,NR,30.965544,77.106996,"Kandhaghat, Himachal Pradesh"
NPB,Nagapattinam Beach,Tamil Nadu,SR,10.764487,79.848443,"Nagapattinam, Tamil Nadu"
MNU,MUNDIKOTA,,,21.372513,79.834833,
JWN,Jiwa Arain,Punjab,NR,30.673761,74.355654,"State Highway 20, Punjab"
KWN,KACHEWANI,,,21.430310000000002,79.981657,
AGN,AMGAON,,,21.361292855400002,80.3746491022,
LNMA,LNMA,,,,,
DURG,DURG,,,21.200326999999998,81.291837,
KPNA,KAPAN,,,22.026018,82.494827,
KDTR,KIRODIMALNAGAR,,,21.926994,83.33250699999999,
MTGE,MUTHANI,,,25.173236999999997,83.61914300000001,
SPF,STUARTPURAM,,,15.868003,80.406913,
EE,ELURU,,,16.717816,81.11976200000001,
DEL,DENDULURU,,,16.781406,81.18047200000001,
AGV,ANGUA,,,21.892581999999997,87.26992299999999,
DNT,DANTAN,,,21.930376,87.284055,
KHTN,Khutauna,Bihar,ECR,26.494365000000002,86.397414,"Khutuana, Bihar"
BBU,BHABUA ROAD,,,25.173007,83.618913,
KJC,Kasganj City,Uttar Pradesh,NER,27.814972,78.658063,"State Highway 33, Uttar Pradesh"
DGO,DURGAUTI,,,25.207897000000003,83.539684,
MVPM,MAVELIPALAIYAM,,,11.4809140096,77.89921204650001,
SGE,SANKARIDURG,,,11.445732,77.870439,
DCX,DHANICHHA,,,25.2271654039,83.4908372314,
KID,KHAIRAR JN,Uttar Pradesh,NCR,25.451955,80.236073,"NH-76 Banda(05192-224813), Uttar Pradesh"
KHOH,KHOH,Uttar Pradesh,NCR,25.209491000000003,80.979976,"National Highway 76, Uttar Pradesh"
KLI,Kauli,Punjab,NR,30.418387999999997,76.51987899999999,"National Highway 64, Punjab"
KLAR,KULPAHAR,Uttar Pradesh,NCR,25.29552,79.63751,"Kulpahar, Uttar Pradesh"
KMS,KARAMNASA,,,25.239738,83.430892,
KHBJ,KHANNA BANJARI,Madhya Pradesh,WCR,23.897087,80.822716,"State Highway 11, Madhya Pradesh"
SYJ,SAIDRAJA,,,25.253531,83.35118,
GAQ,GANJ KHAWAJA,,,25.273922000000002,83.18436299999999,
FOCM,FLYOVER CABIN MUGHALSARAI,,,25.289358999999997,83.172391,
KCT,Kirakat,Uttar Pradesh,NER,25.645355,82.924798,"Jaunpur, Uttar Pradesh"
KLD,KHALILABAD,,,26.77453,83.055073,
MHH,MAGHAR,,,26.750013,83.133741,
SIPR,SIHAPAR,,,26.757903231,83.16487227660001,
SWA,SAHJANWA,,,26.763075,83.2147,
MWH,MALWAN,,,26.017246,80.685594,
JTB,JAGATBELA,,,26.772224,83.278505,
KJS,Krishnarajasagar,Karnataka,SWR,12.401425999999999,76.56702899999999,"Mandya District, Karnataka"
KLK,Kalka,Haryana,NR,30.837667,76.931759,"Kalka, Haryana"
PNS,PILLAMSHAT,,,,,
KKS,KURASTI KALAN,,,25.955085,80.752455,
FTP,FATEHPUR,,,25.917489,80.801869,
DMG,DOMINGARH,,,26.765251,83.341993,
BTK,BANKATA,,,26.265917,84.09492,
KKL,KALA BAKRA,Punjab,NR,31.4751812122,75.63034779659999,"Dhogri Rd, Punjab"
BAGL,BARAGOPAL,,,25.765088,84.906765,
ATNR,AWATAR NAGAR,,,25.764395999999998,84.956774,
